Date,Open,High,Low,Close,Adj Close,Volume
1996-12-16,30.969500,31.110399,30.099001,30.365700,17.202957,1146231
1996-12-17,30.038601,30.360701,29.862600,30.335501,17.185848,2182716
1996-12-18,30.541800,30.868900,30.390800,30.728001,17.408216,1050203
1996-12-19,30.778299,30.903999,30.390800,30.768200,17.430984,1023275
1996-12-20,31.170700,31.447500,30.717899,30.717899,17.402487,1175699
1996-12-23,30.717899,30.768200,30.315300,30.340500,17.188683,744847
1996-12-24,null,null,null,null,null,null
1996-12-25,null,null,null,null,null,null
1996-12-26,null,null,null,null,null,null
1996-12-27,30.441200,31.045000,30.441200,30.979500,17.550692,398336
1996-12-30,30.994699,31.699100,30.994699,31.699100,17.958364,756533
1996-12-31,null,null,null,null,null,null
1997-01-01,null,null,null,null,null,null
1997-01-02,31.095200,31.195900,30.566999,30.768200,17.430984,1095931
1997-01-03,31.024900,31.271400,30.909100,31.170700,17.659010,935377
1997-01-06,31.447500,31.799601,30.893999,31.070101,17.602020,1278332
1997-01-07,30.944401,30.944401,30.260000,30.305300,17.168743,1421103
1997-01-08,30.441200,30.441200,29.978300,30.189600,17.103195,1803179
1997-01-09,30.189600,30.390800,29.686399,30.295300,17.163080,2555647
1997-01-10,30.390800,30.446199,29.963100,30.340500,17.188683,2068398
1997-01-13,30.743000,30.934200,30.617300,30.823500,17.462318,1579624
1997-01-14,30.743000,31.316700,30.692699,31.271400,17.716063,1446507
1997-01-15,31.321699,31.663799,31.095200,31.246201,17.701788,1468354
1997-01-16,31.271400,31.397200,30.848700,31.321699,17.744560,1116254
1997-01-17,31.447500,31.548100,30.994699,31.070101,17.602020,1050712
1997-01-20,31.296600,31.397200,30.592100,30.717899,17.402487,1247339
1997-01-21,30.919201,30.994699,30.390800,30.823500,17.462318,534501
1997-01-22,31.296600,31.643700,31.045000,31.311600,17.738836,1745258
1997-01-23,31.321699,31.321699,30.592100,31.246201,17.701788,1360133
1997-01-24,30.944401,31.120399,30.743000,30.934200,17.525030,1082721
1997-01-27,30.919201,31.070101,30.743000,30.929199,17.522196,736209
1997-01-28,30.919201,31.397200,30.793400,31.361900,17.767336,1505952
1997-01-29,31.095200,31.548100,30.919201,31.311600,17.738836,1384521
1997-01-30,31.246201,31.346901,30.793400,30.944401,17.530811,1074591
1997-01-31,31.120399,31.341900,30.868900,31.095200,17.616243,851544
1997-02-03,31.120399,31.226101,30.944401,31.216000,17.684675,789558
1997-02-04,31.246201,31.512899,31.185900,31.236200,17.696123,1282396
1997-02-05,31.422300,32.765701,31.422300,32.634899,18.488522,3243081
1997-02-06,null,null,null,null,null,null
1997-02-07,33.007198,33.233700,32.997200,33.107899,18.756489,531961
1997-02-10,33.082699,33.455101,32.881500,33.289101,18.859146,941474
1997-02-11,33.359501,33.812302,33.173302,33.671501,19.075779,992282
1997-02-12,null,null,null,null,null,null
1997-02-13,34.139400,34.265202,33.787201,34.199699,19.375019,1403828
1997-02-14,34.265202,34.390999,33.862598,34.204800,19.377911,1541010
1997-02-17,34.214802,35.221199,33.963299,35.216099,19.950840,1921562
